scorer,DLC_resnet50_MR10_11_MJJ_DLCMay8shuffle1_100000,DLC_resnet50_MR10_11_MJJ_DLCMay8shuffle1_100000,DLC_resnet50_MR10_11_MJJ_DLCMay8shuffle1_100000,DLC_resnet50_MR10_11_MJJ_DLCMay8shuffle1_100000,DLC_resnet50_MR10_11_MJJ_DLCMay8shuffle1_100000,DLC_resnet50_MR10_11_MJJ_DLCMay8shuffle1_100000,DLC_resnet50_MR10_11_MJJ_DLCMay8shuffle1_100000,DLC_resnet50_MR10_11_MJJ_DLCMay8shuffle1_100000,DLC_resnet50_MR10_11_MJJ_DLCMay8shuffle1_100000
292,98.21147919,151.9992523,0.999999881,44.65375137,160.3761749,1,42.77177811,96.20703888,1
293,98.23086548,152.0278778,0.999999881,44.67492676,160.3235626,1,42.82505798,96.12432098,1
294,98.21221924,151.9647827,0.999999881,44.60448837,160.3247681,1,42.82283401,96.13346863,1
295,98.38490295,151.9628143,0.999999881,44.61107635,160.3038635,1,42.95183563,96.16641998,1
296,98.3807373,152.0117493,0.999999881,44.63164139,160.3487244,1,42.88670731,96.126297,1
297,98.30513,152.0128174,0.999999881,44.58155441,160.2953796,1,42.7301178,96.09758759,1
298,98.17575073,152.0172424,0.999999881,44.62334442,160.3359833,1,42.7776947,96.25193024,1
299,98.07946014,151.898407,0.999999881,44.63677597,160.3167114,1,42.83692551,96.21846771,1
300,97.93006897,151.9589233,0.999999881,44.58446121,160.3452454,1,42.72789764,96.13247681,1
301,98.03551483,151.9755554,0.999999881,44.62476349,160.3563843,1,42.86487198,96.2518692,1
302,97.93914032,151.9955444,0.999999881,44.59841537,160.3257904,1,42.86206436,96.15164948,1
303,97.86303711,151.9846497,0.999999881,44.61691284,160.378006,1,42.9005394,96.16136932,1
304,97.91017151,151.944458,0.999999881,44.60405731,160.3517761,1,42.77730942,96.16769409,1
305,97.87854767,151.9309692,0.999999881,44.5807991,160.3782959,1,42.93902206,96.18119812,1
306,97.86185455,151.9286194,0.999999881,44.64570236,160.3320465,1,42.8020668,96.24007416,1
307,98.01051331,151.9783936,0.999999881,44.62060928,160.381546,1,42.77184296,96.10379791,1
308,98.13938141,151.8709412,0.999999881,44.61421585,160.3228302,1,42.83663177,96.13749695,1
309,97.93590546,151.8939209,0.999999881,44.63031387,160.3432312,1,42.72919846,96.10012054,1
310,97.92458344,151.8879547,0.999999881,44.65758514,160.3076935,1,42.85499954,96.24777985,1
311,97.9286499,151.913559,0.999999881,44.61917114,160.3188934,1,42.8588562,96.09879303,1
312,97.94477081,151.9416199,0.999999881,44.60519791,160.3375244,1,42.75179672,96.16938019,1
313,97.92572021,151.9585724,0.999999881,44.62779236,160.3663177,1,42.79259491,96.1665802,1
314,97.9533844,151.9366913,0.999999881,44.67635345,160.3199158,1,42.80443192,96.17382813,1
315,97.91731262,151.9277496,0.999999881,44.60519791,160.3656158,1,42.77131653,95.99687195,1
316,98.05397797,151.9611511,0.999999881,44.63650894,160.3361664,1,42.68910217,96.1648407,1
317,98.01299286,151.9487305,0.999999881,44.6401062,160.3276367,1,42.77869415,96.09698486,1
318,98.26557159,152.1360016,0.999999881,44.57253265,160.378418,1,42.98741913,96.11056519,1
319,98.32332611,152.1798248,0.999999881,44.58364105,160.3458252,1,42.8073616,96.02967834,1
320,98.27527618,152.0558624,0.999999881,44.66882324,160.3275299,1,42.89102173,96.12177277,1
321,98.17933655,152.0764008,0.999999881,44.69934464,160.3699341,1,42.85781097,96.13687134,1
322,98.1848526,152.0606232,0.999999881,44.63187027,160.3812256,1,42.73742294,96.05319977,1
323,98.22782135,152.1219482,0.999999881,44.61706924,160.3092957,1,42.86144257,96.17679596,1
324,98.16551208,152.1645355,0.999999881,44.60643387,160.3576508,1,42.76806259,96.12856293,1
325,98.25734711,152.1620941,0.999999881,44.6530571,160.3330688,1,42.72522354,96.07445526,1
326,98.33158112,152.2386627,0.999999881,44.6057663,160.3961182,1,42.85786057,96.14866638,1
327,98.30040741,152.2826385,0.999999881,44.60514832,160.3326263,1,42.81980133,96.10837555,1
328,98.24841309,152.0899353,0.999999881,44.55585861,160.3901215,1,42.91552353,96.20032501,1
329,98.15470886,152.1249084,0.999999881,44.56779861,160.4247131,1,42.78167725,96.13301849,1
330,98.04052734,152.0837097,0.999999881,44.55691528,160.3930511,1,42.87415314,96.12216949,1
331,98.05915833,151.9729004,0.999999881,44.63389206,160.3887939,1,42.85616302,96.13493347,1
332,98.07892609,152.0407867,0.999999881,44.68177414,160.3769073,1,42.77389145,96.1159668,1
333,98.05223846,152.0578156,0.999999881,44.57411957,160.4293365,1,42.88549805,96.10662842,1
334,98.08113861,151.9967804,0.999999881,44.65864563,160.4479523,1,42.86703873,96.08693695,1
335,98.0697937,151.9615631,0.999999881,44.52835083,160.3702393,1,42.73542404,96.11237335,1
336,98.07741547,152.0174713,0.999999881,44.61813736,160.3767395,1,42.95358658,96.15080261,1
337,98.08235931,151.9742279,0.999999881,44.60723877,160.3252106,1,42.81699753,96.1451416,1
338,98.07858276,152.0180206,0.999999881,44.57594681,160.3377228,1,42.80637741,96.08285522,1
339,98.10410309,152.0071716,0.999999881,44.60609436,160.3851471,1,42.79244995,96.1305542,1
340,98.05021667,152.0423279,0.999999881,44.65332031,160.3572388,1,42.82462311,96.17543793,1
341,98.12565613,151.9600983,0.999999881,44.60335922,160.3679962,1,42.83818436,96.16417694,1
342,98.14113617,151.9694366,0.999999881,44.62296295,160.3893585,1,42.89623642,96.12839508,1
343,98.05625153,151.9204712,0.999999881,44.66017914,160.3659363,1,42.85336685,96.2423172,1
344,98.14386749,152.0106354,0.999999881,44.58717346,160.3976898,1,42.81565094,96.22084045,1
345,98.13785553,152.0515747,0.999999881,44.63749313,160.4544067,1,42.81573105,96.20146179,1
346,98.07888031,151.9751892,0.999999881,44.6211853,160.4022675,1,42.82008743,96.1394043,1
347,98.12411499,151.9684753,0.999999881,44.57022858,160.3412323,1,42.78461456,96.16274261,1
348,98.04814148,152.0002747,0.999999881,44.60558319,160.3687134,1,42.88347244,96.08634186,1
349,98.13933563,152.0359344,0.999999881,44.57943344,160.4118042,1,42.81428146,96.10822296,1
350,98.12409973,152.0160522,0.999999881,44.63193893,160.4519043,1,42.72642136,96.14899445,1
351,98.13777161,151.9514771,0.999999881,44.58249283,160.3515472,1,42.86040115,96.07949066,1
352,98.09613037,151.9964142,0.999999881,44.5952301,160.4071198,1,42.76283264,96.13459015,1
353,98.10536957,151.9857635,0.999999881,44.6355629,160.3122559,1,42.86304092,96.09524536,1
354,98.12052155,152.007431,0.999999881,44.65583801,160.3749542,1,42.86123276,96.19174957,1
355,98.12963104,152.0074005,0.999999881,44.670784,160.3811646,1,42.85083389,96.16531372,1
356,98.12914276,152.0313721,0.999999881,44.585392,160.3788452,1,42.84402847,96.11563873,1
357,98.13826752,152.015686,0.999999881,44.56549454,160.3544159,1,42.72199249,96.14279938,1
358,98.12680054,151.9742889,0.999999881,44.59251785,160.3613586,1,42.78057861,96.15978241,1
359,98.07397461,151.9961548,0.999999881,44.53302002,160.3913422,1,42.7558403,96.12283325,1
360,98.13129425,151.9592743,0.999999881,44.60965729,160.3637695,1,42.87056732,96.16930389,1
361,98.12733459,152.0060883,0.999999881,44.60146713,160.4590912,1,42.85558319,96.16436005,1
362,98.13487244,151.9796295,0.999999881,44.55630112,160.3791351,1,42.75965118,96.11221313,1
363,98.14533234,151.977356,0.999999881,44.60606766,160.3219452,1,42.93402481,96.0996933,1
364,98.12690735,151.999939,0.999999881,44.57502365,160.36763,1,42.70847321,96.03960419,1
365,98.12606812,152.0101471,0.999999881,44.6746788,160.3915558,1,42.79108047,96.20894623,1
366,98.11869812,151.9950714,0.999999881,44.59262848,160.3605347,1,42.79714966,96.14215088,1
367,98.14511871,152.0030975,0.999999881,44.5565567,160.4080658,1,42.80757141,96.06025696,1
368,98.21224976,152.0242004,0.999999881,44.65483093,160.3887024,1,42.81916428,96.14655304,1
369,98.42893219,151.9703217,0.999999881,44.63519669,160.3616791,1,42.82402039,96.15396881,1
370,98.35987091,152.1085358,0.999999881,44.63489151,160.3404083,1,42.86660767,96.20271301,1
371,98.34049988,152.1642609,0.999999881,44.58158493,160.3806152,1,42.80900955,96.08493805,1
372,98.22757721,152.1562195,0.999999881,44.53980255,160.3647919,1,42.86109161,96.18699646,1
373,98.02376556,152.197464,0.999999881,44.59196091,160.3056183,1,43.02941895,96.15744781,1
374,97.79840088,152.2330475,0.999999881,44.63778305,160.3824463,1,42.81407928,96.15040588,1
375,97.93435669,152.2142334,0.999999881,44.59321976,160.372818,1,42.83192062,96.10359955,1
376,97.83951569,152.0321655,0.999999881,44.59542847,160.3761597,1,42.80307007,96.14833832,1
377,97.55600739,152.0607147,0.999999881,44.51086044,160.3450165,1,42.83556366,96.15712738,1
378,97.32659912,152.2064514,0.999999762,44.62216568,160.3179474,1,42.76235199,96.13729858,1
379,97.17279053,152.3231506,0.999999762,44.5892601,160.294754,1,42.69198608,96.16497803,1
380,97.38296509,152.3532867,0.999999762,44.58441925,160.3573303,1,42.85573196,96.19252777,1
381,97.65797424,152.2506714,0.999999762,44.64746475,160.3515167,1,42.80617905,96.11225891,1
382,97.68790436,152.4436188,0.999999762,44.55345535,160.375824,1,42.7167244,96.06375885,1
383,97.81099701,152.4609985,0.999999762,44.63920593,160.3788757,1,42.90281296,96.14039612,1
384,97.70249939,152.4438934,0.999999762,44.61188507,160.3878784,1,42.86549377,96.09128571,1
385,97.47072601,152.4219055,0.999999762,44.55044174,160.3490906,1,42.87293625,96.18578339,1
386,97.0893631,152.0607605,0.999999762,44.56903458,160.3706818,1,42.93452072,96.12733459,1
387,96.20613098,151.5285492,0.999999762,44.52114105,160.3916931,1,42.99926758,96.1530304,1
388,94.78757477,151.6491241,0.999999642,44.57818985,160.3920135,1,42.76332855,96.25157928,1
389,93.58029938,151.3448639,0.999999762,44.64447021,160.3960571,1,42.88090897,96.15496063,1
390,92.5989151,151.5110474,0.999999881,44.59466934,160.3804474,1,42.83068466,96.18178558,1
391,91.51604462,151.5878296,0.999999762,44.54284286,160.3621674,1,42.87525558,96.22644043,1
392,90.42008972,151.7200623,0.999999762,44.51276779,160.3982697,1,42.98314285,96.18012238,1
393,89.8367691,151.5986786,0.999999762,44.5694809,160.3737946,1,42.87688828,96.17494202,1
394,90.41014099,151.151001,0.999999881,44.50442886,160.4502563,1,42.89253998,96.26519775,1
395,90.85996246,150.5088806,0.999999881,44.51749039,160.4160919,1,42.78100967,96.27245331,1
396,91.10723114,149.7548065,0.999999762,44.41580963,160.3830719,1,42.85255432,96.18309021,1
397,90.88113403,149.2053223,0.999999762,44.40302658,160.3282623,1,42.98953629,96.27809143,1
398,90.16278076,148.9637909,0.999999642,44.47283554,160.3132629,1,42.88930893,96.21129608,1
399,89.60184479,149.674469,0.999999762,44.48059464,160.4383087,1,42.93275833,96.29093933,1
400,89.01576996,149.47966,0.999999642,44.46878433,160.3731842,1,42.81370544,96.28590393,1
401,88.6702652,149.2480011,0.999999642,44.51809692,160.3983612,1,42.94445419,96.28870392,1
402,88.59828186,148.9879456,0.999999642,44.45082474,160.4197845,1,42.84886169,96.2273407,1
403,88.5746994,148.8708954,0.999999642,44.40239334,160.3895264,1,42.92884445,96.27181244,1
404,88.35926056,148.8509369,0.999999523,44.40783691,160.4573517,1,42.96546555,96.2953949,1
405,88.15260315,148.815094,0.999999523,44.43823624,160.3913574,1,42.95853806,96.32472229,1
406,88.26838684,148.7751923,0.999999523,44.39632416,160.4022522,1,42.85206985,96.28952026,1
407,88.2300415,148.7229004,0.999999523,44.41480637,160.3635559,1,42.87970734,96.34020996,1
408,88.25601196,148.651947,0.999999523,44.47450638,160.362915,1,42.97008514,96.368927,1
409,88.20726776,148.7138672,0.999999523,44.41565323,160.3721313,1,42.92978668,96.23596954,1
410,88.25769043,148.6403351,0.999999523,44.43666458,160.4205017,1,43.00962448,96.23486328,1
411,88.23620605,148.6587219,0.999999523,44.36389923,160.3632813,1,42.8645134,96.24282074,1
412,88.27864075,148.6649933,0.999999523,44.4106636,160.3634338,1,42.95187378,96.27274323,1
413,88.32644653,148.6640167,0.999999523,44.39733124,160.3843842,1,42.87333298,96.31143188,1
414,88.36278534,148.674881,0.999999523,44.41530991,160.3443146,1,42.96316528,96.26693726,1
415,88.36248016,148.6130524,0.999999523,44.43098831,160.3513489,1,43.04162979,96.34862518,1
416,88.27913666,148.6463165,0.999999523,44.39702988,160.3544769,1,42.9544487,96.26943207,1
417,88.37088013,148.7393494,0.999999523,44.38242722,160.3679657,1,42.86437988,96.33070374,1
418,88.72055817,149.0016174,0.999999642,44.44528198,160.3871613,1,42.91027451,96.20718384,1
419,89.81898499,149.0163269,0.999999642,44.39865875,160.3273468,1,42.99769211,96.22803497,1
420,90.56794739,148.1732941,0.999999642,44.32879257,160.3860779,1,42.90564346,96.27102661,1
421,91.53238678,147.8546906,0.999999762,44.34255981,160.4178772,1,42.9071312,96.28689575,1
422,92.24137115,147.5661926,0.999999762,44.37503052,160.3624115,1,42.69552231,96.19834137,1
423,93.36849976,146.8905334,0.999999642,44.3903389,160.4142761,1,42.82445145,96.31916809,1
424,94.37985992,145.415863,0.999999046,44.39376831,160.3670654,1,42.89615631,96.24962616,1
425,93.78381348,144.1835022,0.999997616,44.47039413,160.374939,1,42.88910675,96.16732788,1
426,94.7144165,143.3931732,0.999999046,44.46002197,160.3675995,1,42.72779465,96.28448486,1
427,96.33831787,142.1294098,0.999999642,44.51911926,160.3893585,1,42.81414413,96.31193542,1
428,97.19236755,141.4075928,0.999999762,44.4487114,160.3980408,1,42.77083206,96.23483276,1
429,98.06217957,141.6766052,0.999999642,44.49647903,160.3691254,1,42.68281174,96.15330505,1
430,98.96772003,143.5790558,0.999999404,44.51417923,160.4149628,1,42.78672028,96.30711365,1
431,100.794548,144.9098969,0.999999762,44.49404526,160.3204346,1,42.67469788,96.14963531,1
432,101.4598007,145.30336,0.999999881,44.5237236,160.3913727,1,42.7610817,96.23667145,1
433,102.4544449,145.0624237,0.999999762,44.42556763,160.3322296,1,42.74113464,96.16326904,1
434,103.5651245,143.9571991,0.999998927,44.44680786,160.3645477,1,42.86624527,96.2783432,1
435,101.7612076,143.0451202,0.999997973,44.44187164,160.3399353,1,42.73406982,96.20810699,1
436,101.0387421,143.2702484,0.999998689,44.5519371,160.4007874,1,42.89462662,96.22496033,1
437,102.081604,144.3711243,0.999999642,44.46672821,160.387207,1,42.86635971,96.30201721,1
438,102.2912598,145.6725922,0.999999881,44.47853088,160.3676453,1,42.76543045,96.14849091,1
439,102.7604446,146.1203003,0.999999881,44.41872406,160.3726501,1,42.9300499,96.21247864,1
440,103.2220993,146.1859741,0.999999881,44.42701721,160.415802,1,42.82449722,96.15942383,1
441,103.5406189,145.9780579,0.999999881,44.41965866,160.2776031,1,42.86758041,96.20458984,1
442,103.8198013,146.4603729,0.999999881,44.5381012,160.3942719,1,42.80704117,96.15525055,1
443,104.2372208,146.7444,0.999999881,44.41029358,160.4302673,1,42.8457222,96.13362122,1
444,104.0484161,146.9742737,0.999999881,44.41411972,160.3742523,1,42.74451447,96.04020691,1
445,104.1278839,146.8905334,0.999999881,44.40200043,160.3501434,1,42.89931488,96.2213974,1
446,104.181282,146.921875,0.999999881,44.49831772,160.389267,1,42.77300262,96.24338531,1
447,104.2471542,146.8945007,0.999999881,44.48833466,160.3147736,1,42.92292404,96.22110748,1
448,103.973999,146.7281189,0.999999881,44.47390366,160.3959656,1,42.92263031,96.23806,1
449,103.9987259,146.5718079,0.999999881,44.42234421,160.3591766,1,42.93561554,96.16977692,1
450,104.0974197,146.4102631,0.999999762,44.45786667,160.3753052,1,42.83625031,96.1583786,1
451,104.0503235,146.221756,0.999999762,44.42975616,160.3935547,1,42.85971832,96.246521,1
452,103.7989044,146.3451843,0.999999881,44.47856903,160.3745575,1,42.83713531,96.14918518,1
453,103.8853455,146.1878662,0.999999762,44.46310425,160.3705597,1,42.96456146,96.19235229,1
454,103.9334412,146.2207031,0.999999762,44.49488449,160.3433838,1,42.83397293,96.25776672,1
455,103.766861,146.368988,0.999999881,44.42392731,160.35466,1,42.90493393,96.13010406,1
456,103.5719833,146.5009003,0.999999881,44.46523666,160.3399658,1,42.90226746,96.22441101,1
457,103.6309204,146.2806549,0.999999881,44.45074463,160.34375,1,42.91266251,96.1726532,1
458,103.646637,146.3246918,0.999999881,44.52194214,160.3430176,1,42.78097534,96.14417267,1
459,103.7682419,146.3612213,0.999999881,44.4645195,160.3731537,1,42.84276581,96.21334076,1
460,103.8942108,146.3495331,0.999999762,44.47262192,160.32724,1,42.86906815,96.1621933,1
461,103.9866638,146.3729401,0.999999762,44.46739578,160.3733063,1,42.78959656,96.19802856,1
462,103.9569092,145.9628906,0.999999762,44.45556641,160.3345032,1,42.82973099,96.133461,1
463,104.0255356,145.3861542,0.999999523,44.45856094,160.3633423,1,42.8848877,96.17414093,1
464,104.0729294,145.4956207,0.999999523,44.43603897,160.3358002,1,42.75582886,96.19535065,1
465,104.1686401,145.5477448,0.999999523,44.4875679,160.3688965,1,42.73883057,96.16824341,1
466,104.1576309,145.6496735,0.999999523,44.45441055,160.3992004,1,42.82634354,96.36552429,1
467,104.1769409,145.6068268,0.999999523,44.41514969,160.3405151,1,42.92442703,96.25637054,1
468,104.2150345,145.6710205,0.999999523,44.45646667,160.3139648,1,42.87679291,96.08021545,1
469,104.1941757,145.6816864,0.999999523,44.42986679,160.373703,1,42.81772614,96.31638336,1
470,104.2195663,145.6249237,0.999999523,44.43733215,160.3497009,1,42.78953171,96.1706543,1
471,104.2807465,145.6853333,0.999999523,44.43538666,160.3220367,1,42.81224823,96.19206238,1
472,104.2150192,145.6535339,0.999999523,44.460392,160.3652191,1,42.91911697,96.2492218,1
473,104.26017,145.7769165,0.999999523,44.4712677,160.3726196,1,42.72749329,96.26818848,1
474,104.2013016,146.009903,0.999999642,44.4331131,160.3436737,1,42.75783539,96.20279694,1
475,103.9430847,146.8622742,0.999999881,44.46784973,160.3656769,1,42.76144409,96.19042969,1
476,104.3063507,146.9262848,0.999999881,44.48273087,160.348587,1,42.72779846,96.14365387,1
477,105.0853271,146.2294464,0.999999523,44.45634842,160.3734589,1,42.69405365,96.18864441,1
478,106.4339752,144.7788696,0.999998808,44.5170784,160.3245239,1,42.79572678,96.18000031,1
479,108.2642593,141.9258575,0.999999404,44.43897629,160.3383026,1,42.68987274,96.19835663,1
480,109.2171783,140.7505951,0.999999404,44.53941345,160.3392029,1,42.99023819,96.24628448,1
481,109.8828964,139.2450104,0.999999404,44.46673965,160.3758545,1,42.77197647,96.20191956,1
482,110.2559204,138.3991852,0.999999046,44.48247147,160.3341064,1,42.84043884,96.10938263,1
483,110.9667969,136.7871857,0.999999523,44.52568054,160.2973938,1,42.87047958,96.21477509,1
484,112.0504837,136.5200806,0.999999642,44.48234558,160.3162689,1,42.93105698,96.21034241,1
485,112.4048538,137.0971832,0.999999642,44.52602386,160.3246613,1,43.00839996,96.23703003,1
486,112.4131165,136.9656067,0.999999642,44.51565552,160.2902985,1,42.84601593,96.23347473,1
487,112.3232422,136.0548248,0.999999762,44.53873062,160.2431183,1,42.79262924,96.18524933,1
488,111.8968353,135.0752869,0.999999762,44.52233505,160.3386383,1,42.82759094,96.15316772,1
489,111.7315216,133.739624,0.999999762,44.49552155,160.3143311,1,42.86455154,96.21873474,1
490,111.7281418,133.0278473,0.999999762,44.49151993,160.2761688,1,42.7660675,96.145401,1
491,111.867363,132.7878265,0.999999762,44.56580734,160.2879028,1,42.93865585,96.26930237,1
492,111.6857147,132.8430939,0.999999762,44.58066177,160.2370148,1,42.80271149,96.16009521,1
493,111.6842651,132.4470978,0.999999762,44.55246735,160.2461853,1,42.88586426,96.15431213,1
494,112.0865555,131.7473602,0.999999642,44.59386063,160.2593384,1,42.94835281,96.1783371,1
495,111.5301132,131.554245,0.999999642,44.54094315,160.2526245,1,42.93190384,96.17256927,1
496,111.4496536,131.3789825,0.999999642,44.59291458,160.2285614,1,42.9372139,96.12086487,1
497,110.8418198,131.9859467,0.999999762,44.54015732,160.2631531,1,42.96925354,96.13289642,1
498,110.8957291,132.051651,0.999999762,44.52968216,160.2472839,1,42.83431625,96.1920166,1
499,110.7989655,131.7786102,0.999999762,44.56502533,160.2401276,1,42.77643585,96.14414215,1
500,110.881073,131.4889679,0.999999762,44.52947998,160.2722473,1,42.98126221,96.17338562,1
501,111.3355255,130.5336914,0.999999523,44.58006287,160.2589111,1,42.93639755,96.23358154,1
502,112.0035095,128.3288269,0.999998093,44.59870148,160.2567444,1,42.94441223,96.23763275,1
503,111.4161148,125.1841507,0.999999523,44.56058502,160.2614136,1,42.88770676,96.26275635,1
504,110.6311722,122.2508163,0.999999523,44.5373497,160.1939545,1,42.72852707,96.25079346,1
505,109.0935974,120.3793411,0.999999881,44.50969315,160.160965,1,42.71139145,96.16290283,1
